10,1,118
10,1,118
10,1,144
10,1,54
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,54
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,246
10,1,246
10,34,169
10,34,169
10,34,169
10,1,246
10,34,169
10,34,169
10,34,169
10,1,246
10,34,169
10,1,246
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,1
10,34,1
10,34,1
10,34,1
10,34,1
10,34,198
10,34,198
10,34,198
10,34,198
10,34,198
10,34,198
10,32,198
10,32,198
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
2,32,131
2,32,131
10,32,131
10,32,131
2,32,131
2,32,43
2,32,43
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,10,190
2,10,190
2,10,159
2,10,159
2,10,7
2,10,7
2,10,7
2,10,7
2,10,7
2,44,124
2,44,124
2,44,124
2,44,124
2,44,124
2,44,124
2,44,124
2,44,81
2,44,81
2,25,81
2,25,81
2,25,81
2,25,81
2,25,81
2,25,40
2,25,40
2,25,40
2,51,60
2,51,40
16,17,90
15,2,178
7,11,94
7,11,94
13,53,82
7,48,82
13,35,141
7,11,82
7,48,82
7,55,145
9,52,85
7,14,145
7,3,25
9,3,72
9,38,91
6,5,176
6,5,250
1,38,2
9,38,25
9,3,25
7,3,168
9,5,236
6,5,212
10,39,48
10,34,150
10,1,118
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,144
10,1,246
10,1,246
10,1,144
10,1,144
10,1,246
10,34,169
10,1,246
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,1,246
10,34,169
10,1,246
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,169
10,34,1
10,34,1
10,34,1
10,34,1
10,34,1
10,34,1
10,34,1
10,34,198
10,34,198
10,34,198
10,32,198
10,32,198
10,32,198
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
10,32,131
2,32,131
2,32,43
2,32,43
2,32,43
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,32,190
2,10,190
2,10,190
2,10,159
2,10,159
2,10,159
2,10,159
2,10,159
2,10,159
2,10,7
2,10,7
2,44,124
2,44,124
2,44,124
2,44,124
2,44,124
2,44,124
2,44,124
2,44,81
2,44,81
2,25,81
2,25,81
2,25,81
2,25,81
2,25,81
2,25,40
2,25,40
2,25,40
2,25,40
16,51,143
8,36,210
15,2,158
7,11,94
7,55,145
13,35,47
7,48,82
7,14,145
7,11,82
13,35,141
7,55,145
9,52,85
9,52,85
